brand,model,condition,transmission,body_type,fuel_type,price,mileage_km,engine_cc,age,district,has_trim
22,Yaris,2,0,2,4,10375000,4000,1000,1,4,1
22,Yaris,3,0,2,4,9490000,9000,1000,2,4,1
14,Xpander,3,0,4,4,13590000,80000,1490,8,4,1
22,Fortuner,3,0,4,0,19500000,141000,3000,13,11,0
22,Raize,0,0,4,2,14275000,0,1200,1,4,1
22,Roomy,0,0,2,4,10290000,9000,1000,3,4,1
20,Wagon R FX,2,0,2,4,7475000,9000,650,1,11,1
3,Mira,0,0,2,4,6675000,0,660,1,4,1
20,Spacia,2,0,2,4,9050000,1200,660,3,10,1
5,City,0,0,5,4,13450000,0,1000,1,4,1
15,March,3,0,2,4,3290000,160000,990,25,4,1
20,Wagon R Stingray,3,0,2,2,7200000,68000,650,8,4,0
22,Premio,3,0,5,4,15100000,77000,1500,9,17,0
15,Navara,3,1,2,0,5395000,158508,2500,19,4,0
3,Mira,2,0,2,4,6390000,1540,650,2,4,1
22,Axio,3,0,5,2,15790000,60,1490,2,4,1
1,320d,3,0,5,0,11200000,186496,2000,15,4,0
22,Land Cruiser Sahara,0,0,4,4,92000000,10,3440,1,4,1
22,Allion,3,0,5,4,9950000,108000,1490,15,4,1
5,Vezel,0,0,4,2,18950000,0,1490,1,4,1
22,Yaris,2,0,5,4,9000000,9500,1000,3,6,1
5,Vezel,0,0,4,2,21000000,35,1490,1,4,1
5,Vezel,0,0,4,2,21000000,20,1490,1,4,1
1,218i,1,0,5,4,24000000,6000,1500,2,4,1
19,KWID,3,1,2,4,3700000,117570,800,9,18,0
22,Roomy,2,0,2,4,8690000,11000,1000,3,4,1
22,Premio,3,0,5,4,14650000,73000,1500,8,4,1
12,C200,2,0,5,4,41900000,2100,1500,1,4,1
22,Prius,3,0,4,2,9850000,120447,1790,15,4,0
22,Land Cruiser Prado,3,0,4,4,53000000,102000,4600,15,4,1
5,CRV,0,0,4,4,31250000,0,1496,1,4,1
22,Allion,3,0,5,4,9975000,111656,1490,14,4,1
16,R2,3,0,2,4,3350000,190000,650,22,4,0
13,Panda,3,1,2,4,3225000,120000,1000,11,4,0
9,LX600,1,0,4,4,122000000,0,3500,1,4,0
14,Mirage,3,0,4,4,5395000,94521,1200,14,4,0
22,Land Cruiser Prado,1,0,4,0,76000000,0,2800,1,4,1
22,Other Model,3,0,4,2,8800000,95074,3311,19,4,1
12,GLB,3,0,4,4,32500000,10000,1300,6,4,1
7,Sorento,3,0,4,0,9000000,215000,2200,17,4,0
0,Q3,3,0,4,4,23500000,47000,1500,7,4,1
12,Other Model,3,1,3,0,9750000,130000,1500,11,4,1
1,520i,1,0,5,4,65000000,0,2000,1,4,1
22,Allion,3,0,5,4,7250000,226000,1500,23,4,0
22,Raize,1,0,4,4,13200000,4000,1200,1,4,1
5,Insight,3,0,5,2,7590000,147000,1330,14,4,0
15,Almera,0,0,5,4,12850000,0,1000,1,4,1
22,Axio,3,0,5,2,10890000,150000,1500,10,4,1
22,Yaris Cross,2,0,2,2,14875000,13850,1500,3,11,1
7,Sorento,3,3,4,0,11450000,139000,2200,14,4,1
22,Allion,3,0,5,4,8100000,165000,1500,18,6,1
15,Juke,3,0,2,4,7090000,152000,1500,16,4,0
15,Sunny,3,0,5,4,5390000,168000,1500,19,4,1
22,Land Cruiser Sahara,3,3,4,4,56500000,134000,4500,11,4,1
5,Fit,3,0,2,2,6890000,142000,1300,13,4,1
22,RAV4,2,0,4,4,5300000,185000,1790,26,6,0
20,Alto,3,0,2,4,5500000,95000,660,9,2,0
7,Picanto,3,0,2,4,6200000,37000,1000,8,4,1
0,Q3,3,3,4,4,16500000,45000,1400,7,4,1
20,Spacia,3,0,2,4,9200000,1800,660,2,12,1
5,Civic,3,0,5,4,11750000,85000,1000,9,4,1
22,Land Cruiser Prado,2,0,4,4,53500000,9800,2700,3,4,1
22,Yaris Ativ,3,0,4,4,16800000,0,1200,1,6,1
16,Legacy,3,1,6,4,4950000,135000,2000,26,4,1
15,Sunny,3,1,5,0,1485000,134522,1500,34,6,1
20,A-Star,3,0,2,4,4485000,145000,1000,15,4,0
5,Vezel,0,0,4,2,18750000,0,1500,1,4,1
5,Vezel,0,0,4,2,18750000,0,1500,1,4,1
5,Fit,3,0,2,2,7150000,152000,1500,12,4,1
13,Kyron,3,0,3,0,5975000,23625,2000,18,6,0
20,Maruti,3,1,5,4,2095000,15935,800,20,6,1
7,Other Model,0,0,4,4,12100000,0,1000,0,4,1
23,T-Cross,2,3,4,4,15500000,7000,1000,3,4,1
20,Celerio,3,0,2,4,5150000,89800,1000,11,5,1
3,Mira,2,0,2,4,6350000,3681,660,1,6,1
22,Axio,3,0,5,2,8800000,243500,1500,13,6,1
13,Actyon,3,1,4,0,5975000,129900,2000,18,6,0
22,Corsa,3,1,2,0,2650000,290000,1500,34,12,1
21,Nano,3,1,2,4,1800000,40000,624,10,4,0
22,Allion,3,0,5,4,6500000,214564,1500,23,11,0
22,Premio,3,0,5,4,11600000,98000,1500,13,9,1
14,Outlander,3,0,4,2,11600000,100000,2000,13,9,1
20,Swift,3,0,5,4,7850000,70000,1000,9,9,1
20,Wagon R,3,1,2,4,3500000,163000,1061,18,4,1
5,Fit,3,0,2,2,6475000,132000,1339,13,4,1
15,Sunny,3,1,5,4,2280000,275343,1490,35,12,0
5,CRV,3,0,4,4,17000000,164000,1500,8,4,1
23,Polo,3,0,2,4,9700000,66000,1000,7,4,1
22,Premio,3,0,5,4,13500000,145000,1500,10,4,1
17,Kelisa,3,0,2,4,3175000,165000,1000,20,4,1
20,Alto,3,0,2,4,3475000,145000,650,22,4,1
3,Mira,0,0,2,4,6675000,0,660,1,6,1
22,Urban Cruiser,0,0,4,2,16290000,0,1500,0,4,1
20,Maruti,3,1,2,4,2050000,95000,793,21,1,1
7,Other Model,0,0,4,4,11700000,0,1000,0,4,1
22,Aqua,3,0,2,4,7525000,139000,1500,14,10,0
22,Yaris,2,0,2,4,9975000,19000,1000,3,4,1
23,Passat,3,0,5,4,8975000,109000,1995,15,4,0
22,Aqua,3,0,2,2,6475000,142000,1500,14,4,0
8,Defender,2,0,4,2,85000000,3500,2000,1,4,1
20,Estilo,3,1,2,4,3850000,120000,1000,16,4,0
20,Fronx,0,0,2,2,10700000,0,1000,1,4,1
22,Passo,3,0,2,4,7500000,52000,990,9,4,1
22,Camry,3,1,4,0,2000000,200000,1970,36,12,1
20,Spacia,2,0,2,2,8490000,2000,660,2,10,1
0,Q3,2,0,4,4,27950000,4000,1500,2,4,1
20,Spacia,0,0,2,2,9890000,500,660,1,10,1
22,Raize,0,0,2,4,14375000,0,1200,1,4,1
21,Indica,3,1,2,4,1930000,86000,1390,20,8,0
1,218i,2,0,5,4,26500000,5000,1500,2,4,1
5,Fit,3,0,2,4,6200000,128000,1300,15,6,1
22,Land Cruiser Prado,2,0,4,4,51700000,19000,2700,3,4,1
2,Glory,3,3,4,4,9700000,61000,1500,5,4,1
20,Wagon R Stingray,2,0,2,4,8675000,2500,660,3,4,1
20,Wagon R ZX,2,0,2,4,8350000,12000,660,3,4,1
22,Raize,0,0,2,4,13100000,0,1000,1,4,1
15,Sunny,3,0,5,4,4450000,192166,1500,23,6,1
22,Roomy,0,0,2,4,11100000,0,1000,1,4,1
22,Axio,3,0,5,4,7250000,165000,1500,18,4,1
2,Glory,3,0,4,4,8250000,70000,1500,5,4,1
22,Corolla,3,0,5,0,2950000,300000,1997,30,10,1
22,Roomy,0,0,2,4,10600000,0,1000,2,5,1
22,Vitz,3,0,2,4,7690000,45000,1000,9,4,1
22,Roomy,2,0,2,4,8890000,6000,1000,3,4,1
20,Alto,2,0,2,4,6585000,4000,660,2,4,1
20,Celerio,3,0,2,4,4675000,103000,1000,12,6,1
5,Vezel,0,0,4,4,19950000,0,1500,1,4,1
22,Axio,3,0,5,4,7225000,176000,1500,18,4,0
10,ZS,0,0,4,4,12385000,0,999,0,4,1
22,Land Cruiser Prado,0,0,6,0,120000000,10,3346,1,6,1
22,Yaris Cross,0,0,4,2,18200000,0,1500,1,4,1
13,Actyon,3,1,4,0,6275000,126531,1998,18,6,1
20,Wagon R,3,0,2,2,6375000,95000,650,11,6,1
1,X2,3,0,4,4,19900000,34000,1500,8,4,1
22,Premio,3,0,5,4,10900000,119890,1500,12,4,0
22,Yaris Ativ,0,0,5,4,16850000,0,1200,1,5,1
22,Land Cruiser Prado,2,0,4,4,13950000,122000,3400,24,4,1
22,Land Cruiser Prado,2,0,4,4,53000000,19000,2700,3,4,1
22,Land Cruiser Prado,2,3,4,4,51700000,17000,2700,3,4,1
16,Cruze,3,0,2,4,4000000,142000,1500,22,6,0
12,CLA 180,3,0,5,4,18500000,62000,1590,9,6,1
22,Land Cruiser Prado,2,1,6,0,85500000,10000,2755,2,6,1
22,Vitz,3,0,2,4,5550000,130456,1000,17,12,1
1,525i,0,0,5,4,63800000,0,2000,1,4,1
22,Crown,2,0,5,2,53900000,7000,2500,2,4,1
12,GLB,0,0,4,4,44800000,0,1300,1,4,1
22,Voxy,0,0,6,2,30900000,0,1800,1,4,1
22,Yaris,0,0,2,4,9975000,0,1000,1,4,1
22,Voxy,0,0,6,2,29900000,0,1790,1,4,1
22,Hilux,0,0,4,0,29800000,0,2800,1,4,1
22,Roomy,0,0,2,4,10850000,0,1000,1,4,1
20,Spacia,2,0,2,2,9375000,4000,650,3,4,1
5,City,0,0,5,4,13490000,0,1000,1,4,1
22,Axio,0,0,5,2,16450000,0,1500,1,4,1
18,5008,3,0,4,4,15890000,130000,1200,7,4,1
22,Corolla,2,0,5,4,17950000,3000,1500,2,4,1
0,A3,2,0,5,4,18650000,13000,1000,3,4,1
17,Viva Elite,3,0,2,4,4785000,82600,1000,12,4,0
22,CHR,2,0,2,4,17150000,17000,1200,3,4,1
22,CHR,2,0,2,4,17150000,15000,1200,3,4,1
0,Q2,3,0,4,4,15450000,23000,1000,6,4,1
22,Corolla,0,0,4,2,28500000,0,1800,1,4,1
22,Allion,3,0,5,4,10550000,195000,1490,14,4,1
22,Corolla,0,0,4,2,25500000,0,1800,3,4,1
8,Range Rover,3,0,4,4,66500000,25000,2000,8,6,0
7,Other Model,0,0,6,4,11900000,0,1000,1,4,1
20,Wagon R FX,2,0,2,2,7750000,3999,660,2,4,1
22,Hilux,0,0,4,0,26250000,0,2800,1,6,1
22,Yaris Ativ,0,0,5,2,19250000,0,1500,1,4,1
22,Yaris Ativ,0,0,5,4,16000000,0,1200,1,4,1
13,Panda,3,1,2,4,2800000,240000,1000,11,12,0
22,Aqua,3,0,2,2,7450000,146000,1498,14,6,0
5,Civic,3,0,2,4,11100000,68000,1000,9,4,1
20,Alto,2,0,2,4,6650000,5300,660,2,4,1
20,Wagon R Stingray,0,0,2,2,8850000,0,650,1,4,1
22,Taisor,0,0,2,4,12150000,0,1000,1,4,1
15,X-Trail,3,0,2,2,10000000,142906,1500,11,6,0
7,Other Model,0,0,6,4,11900000,0,1000,1,4,1
22,Prius,3,0,5,2,10700000,100000,1800,13,4,1
5,CRV,1,0,4,4,31500000,0,1500,1,4,1
22,Raize,0,0,4,4,13800000,0,1200,2,6,1
22,Corolla,3,1,6,4,2680000,255162,1250,33,10,1
5,CRV,1,0,4,4,29700000,0,1500,1,4,1
14,eK Wagon,2,0,2,4,7300000,3000,650,2,6,1
5,Vezel,0,0,4,2,20850000,0,1500,1,4,1
5,Civic,3,0,2,4,11800000,48505,1000,8,6,1
5,Fit,3,0,2,2,7250000,160000,1500,12,4,1
12,A180,2,0,5,4,28000000,15000,1400,2,6,1
20,Swift,3,0,2,4,8850000,56000,1000,8,4,1
22,Harrier,3,0,4,2,18650000,177000,2490,12,4,1
7,Other Model,0,0,6,4,12200000,0,1000,1,4,1
22,Tank,3,0,2,4,8190000,73000,1000,9,4,1
22,Corolla,3,0,5,4,5875000,175000,1500,23,4,1
22,Roomy,0,0,3,4,10850000,0,1000,1,4,1
15,March,3,0,5,4,2595000,89412,990,32,6,1
13,Panda,3,1,2,4,2995000,98656,1000,14,6,1
20,Maruti,3,1,2,4,1985000,80394,800,22,6,1
22,Allion,3,0,5,4,9000000,180000,1400,19,4,0
5,Vezel,0,0,4,2,18850000,250,1500,1,4,1
19,KWID,3,1,2,4,3995000,127300,800,9,6,1
22,Raize,0,0,4,2,13400000,0,1200,2,4,1
20,Maruti,3,1,2,4,2495000,29970,800,15,6,1
5,Vezel,0,0,4,2,17850000,250,1500,1,4,1
22,Premio,3,0,5,4,9650000,220000,1500,16,4,0
5,Vezel,3,0,4,2,16850000,11000,1500,2,4,1
7,Other Model,0,0,2,4,12300000,50,1000,1,4,1
22,Urban Cruiser,0,0,2,4,10875000,0,1000,1,4,1
0,A3,2,0,5,4,23000000,11000,1000,3,6,1
12,GLB,2,0,4,4,35000000,8000,1330,2,6,1
0,Q2,3,0,4,4,13800000,91000,990,9,4,1
1,X1,3,0,4,4,15800000,99000,1500,10,4,1
5,Vezel,2,0,4,2,17000000,16000,1500,3,4,1
7,Sportage,3,0,4,4,7600000,181000,2000,15,4,0
20,Wagon R FZ,3,0,2,4,7300000,2550,650,1,4,0
22,Raize,0,0,4,2,13800000,0,1200,1,6,0
22,CHR,3,0,4,4,12350000,85000,1200,8,6,1
22,Aqua,3,0,2,2,6475000,142000,1500,14,4,0
20,Alto,3,1,2,4,3665000,88000,800,11,12,1
17,Axia,3,0,2,4,5475000,106000,1000,10,6,1
22,Land Cruiser Prado,2,0,4,4,54500000,11000,2750,3,4,1
22,Yaris,2,0,2,4,9900000,5500,1000,2,6,1
22,Land Cruiser Prado,0,0,2,4,59000000,0,2800,2,6,1
22,Roomy,2,0,2,4,10400000,6400,1000,2,4,1
12,S300,3,0,5,4,20800000,81000,3000,15,4,1
20,Spacia,2,0,2,2,9975000,1800,650,1,4,1
12,CLA 250,2,0,5,2,37500000,5000,1300,2,4,1
8,Range Rover,3,0,4,2,62500000,43000,2000,8,6,1
22,Premio,3,0,2,4,11300000,169000,1500,11,19,1
22,Land Cruiser Prado,0,0,4,0,79000000,0,2800,2,4,1
16,KUV 100,3,1,2,4,5500000,30000,1197,4,4,0
22,Land Cruiser Prado,2,0,4,4,52750000,17000,2800,3,6,1
22,Axio,3,0,5,2,11650000,97000,1490,9,4,1
22,Vitz,3,0,2,4,6950000,117000,1000,11,12,1
8,Defender,2,0,4,4,70000000,6000,2000,2,6,1
22,CHR,3,0,4,4,12800000,95000,1200,8,6,1
16,F-Pace,3,0,4,4,33000000,16000,2000,7,6,1
15,Dayz,2,0,2,2,8500000,5000,660,3,4,1
7,Other Model,0,0,4,4,12450000,0,1000,1,4,1
8,Discovery,3,0,4,0,31300000,110000,2000,9,4,1
5,CRV,0,0,4,4,31800000,0,1500,1,4,1
12,CLA 200,3,0,5,4,25000000,37000,1300,7,4,1
18,407,3,1,4,4,5495000,137000,1749,19,4,0
22,Land Cruiser Prado,2,0,4,4,53000000,12000,2800,3,6,1
23,Tiguan,0,0,2,4,12950000,0,1000,1,4,1
20,Swift,3,0,2,4,5300000,142000,1300,19,4,1
16,XV,3,0,2,4,7900000,149000,2000,12,6,1
20,Wagon R FX,0,0,2,4,7485000,0,650,2,4,1
7,Other Model,0,0,6,4,12490000,0,1000,1,4,1
12,C200,0,0,5,4,50000000,0,1500,1,4,1
15,Other Model,2,1,5,4,5690000,161000,1490,15,4,1
5,Vezel,2,0,4,2,18400000,13000,1500,2,6,1
0,A6,2,0,5,4,5490000,160000,1790,22,4,1
22,Corona,3,0,4,4,3895000,263175,1500,31,4,1
12,C200,2,0,5,4,41000000,10000,1500,3,4,1
7,Other Model,0,0,6,4,11900000,0,1000,1,4,1
22,Crown,2,0,5,2,57000000,2000,2500,2,4,1
22,Aqua,3,0,2,2,7250000,170000,1500,13,4,0
5,City,0,0,5,4,13800000,0,1000,1,4,1
22,Land Cruiser Prado,3,0,4,0,37500000,197000,3000,11,4,1
22,Carina,3,0,4,0,4495000,236653,1970,28,4,0
22,Corolla,3,0,5,0,6275000,145000,2200,24,4,1
20,Wagon R Stingray,3,0,2,2,5675000,88000,660,12,4,1
22,Land Cruiser Prado,3,0,4,4,33000000,137000,2700,11,4,0
23,Polo,2,0,2,4,12950000,2000,1000,3,4,1
22,Urban Cruiser,0,0,2,4,17075000,0,1500,1,4,1
22,Prius,3,0,5,2,11275000,50000,1800,13,4,1
16,KUV 100,3,1,4,4,5300000,71000,1200,5,4,0
18,408,1,0,4,2,26000000,10,1200,1,6,1
5,CRV,3,0,4,4,16500000,110000,1500,8,4,1
22,Hilux,0,3,4,0,28400000,70,2800,1,4,1
22,Land Cruiser Prado,3,0,4,0,29900000,200000,3000,13,4,1
15,Almera,0,0,5,4,13300000,0,1000,1,4,1
0,A5,3,0,5,4,21800000,50000,1500,8,4,1
13,Panda,3,1,2,4,2675000,115970,1000,15,14,0
5,Fit Shuttle,3,0,6,2,12100000,85000,1500,10,6,1
22,Taisor,0,0,2,4,10650000,0,1000,1,4,1
5,Grace,3,0,5,2,11500000,121475,1500,10,6,1
22,Land Cruiser Sahara,0,1,4,0,27750000,0,2800,1,4,1
20,Alto,3,1,2,4,3550000,83000,800,11,6,0
5,Fit Shuttle,3,0,6,2,9800000,165000,1330,12,6,1
4,Ecosport,3,0,4,4,6975000,120000,1500,11,4,1
22,Hilux,0,0,4,0,29400000,0,2800,1,4,1
22,Hilux,0,0,4,0,29900000,0,2800,1,4,1
3,Thor,3,0,2,4,10800000,9000,1000,3,6,1
22,Yaris Cross,0,0,4,2,16800000,100,1500,1,4,1
5,Fit Shuttle,3,0,6,2,8000000,270000,1200,14,12,1
20,Wagon R FZ,3,0,2,2,5745000,118000,660,11,15,1
22,Corolla,3,0,5,4,6600000,220000,1590,18,6,1
4,Raptor Ranger,0,0,4,0,33900000,30,2000,1,4,1
15,X-Trail,3,0,2,2,12500000,58000,2000,11,6,0
4,Ecosport,3,0,4,4,7275000,160000,1500,9,4,1
22,Land Cruiser Prado,3,0,4,4,47000000,39000,2755,9,6,0
22,CHR,3,0,2,4,13850000,22000,1200,8,6,1
22,Hilux,3,3,4,0,22950000,69500,2800,6,6,1
22,Allion,3,0,5,4,9500000,100000,1500,15,4,1
20,Wagon R FX,1,0,2,4,6600000,25000,660,3,4,1
0,A3,2,0,2,4,14650000,20000,1000,3,12,1
20,Alto,3,1,2,4,3775000,98000,800,11,4,1
5,Vezel,3,0,4,2,8957000,102000,1500,12,4,1
5,Fit,3,0,2,2,8200000,80190,1500,13,4,1
23,Polo,2,0,2,4,13900000,14000,1000,2,4,1
22,Yaris Cross,0,0,4,2,16800000,0,1500,1,6,1
0,A3,2,0,2,4,18900000,7000,1000,3,4,1
5,Grace,3,0,5,2,11250000,68000,1500,10,6,1
2,Glory,3,0,4,4,8500000,80000,1500,6,4,1
16,Punto,3,1,2,4,2475000,92000,1200,24,4,1
2,Glory,3,0,4,4,11075000,98000,1500,3,4,1
7,Sorento,3,0,4,0,17600000,149000,2200,11,4,1
15,Serena,3,0,3,0,3075000,182000,2000,31,4,1
5,Fit,3,0,2,2,6875000,175000,1500,13,4,1
20,Alto,3,0,2,4,3470000,120000,680,23,12,0
22,Axio,3,0,5,2,8875000,121000,1496,13,4,1
22,Vitz,3,0,2,4,8250000,95000,1000,7,18,1
21,Nano,3,1,5,4,1335000,25000,620,15,6,1
22,Prius,3,0,5,2,7470000,168000,1500,15,4,1
0,A5,2,0,5,4,17800000,94000,1400,8,4,1
22,Vitz,3,0,2,4,5500000,128000,1000,16,4,1
22,Land Cruiser Prado,2,0,4,4,58500000,4000,2800,2,4,1
22,Land Cruiser Prado,2,0,4,4,54500000,17640,2700,3,6,1
20,Swift,3,0,2,4,5475000,125000,1300,19,18,1
12,C200,1,0,5,2,35000000,3000,1500,1,4,1
9,Other Model,1,0,4,2,140000000,0,3500,1,4,1
22,Axio,3,0,5,2,11950000,96400,1500,9,4,1
22,Harrier,1,0,4,4,38000000,0,2000,1,4,1
22,Alphard,1,0,3,2,58500000,0,2500,1,4,1
22,Esquire,3,0,3,2,19500000,107000,1800,11,6,0
16,Kyron,3,0,4,0,6200000,167300,2000,18,4,0
22,Axio,3,0,5,2,10450000,110000,1500,11,4,1
5,Fit,3,0,2,2,5900000,182000,1330,14,9,1
21,Nano,3,0,2,4,2390000,60240,650,9,6,1
22,Vitz,3,0,2,4,7250000,238000,1000,10,14,0
10,ZS,3,0,4,4,8990000,52300,1000,8,4,0
22,Taisor,0,0,2,4,10980000,0,1000,1,4,1
16,Cooper,3,0,2,4,11875000,58000,1600,13,4,1
8,Defender,0,0,4,4,71500000,0,2000,1,4,1
12,GLB,0,0,4,4,39750000,0,1400,1,4,1
22,Land Cruiser Prado,3,0,4,4,36500000,81000,2700,11,6,1
5,Civic,2,0,5,4,5590000,265000,1490,23,4,1
0,Q3,2,0,4,4,31500000,6000,1400,3,4,1
22,Hilux,3,0,4,0,19800000,120000,2800,8,4,1
20,Wagon R,3,0,2,2,6600000,82000,650,11,5,1
8,Defender,0,0,4,2,82000000,0,2000,1,4,1
12,GLB,0,0,4,2,44900000,0,1300,1,4,1
12,GLB,0,0,4,2,44900000,0,1300,1,4,1
12,GLE 400,3,0,4,2,79000000,11000,2000,1,4,1
5,Fit,3,0,2,4,7500000,108000,1500,12,4,1
3,Mira,0,0,2,4,6895000,10,660,1,6,1
3,Rocky,2,0,2,2,13600000,2000,1200,1,4,1
12,GLB,2,3,4,4,36000000,4000,1300,3,4,1
22,Vitz,3,0,2,4,8000000,101000,1000,8,6,1
22,Roomy,2,0,3,4,8000000,35000,1000,3,4,1
15,ROOX HIGHWAY STAR X,0,0,2,2,8700000,250,660,1,4,0
22,CHR,3,0,4,4,13000000,58000,1200,8,4,1
20,Wagon R FX,3,0,2,4,5550000,131000,660,9,12,0
16,800,3,1,2,4,2150000,64000,800,19,6,0
22,Hilux,0,0,4,0,24975000,0,2800,1,4,1
21,Nano,3,1,2,4,1385000,133000,650,14,4,1
15,Dayz,0,0,2,4,6990000,0,660,3,6,0
20,Wagon R,2,0,2,2,7750000,13500,660,3,5,1
5,Vezel,2,0,4,2,16950000,27000,1500,3,4,1
22,Raize,0,0,4,2,13575000,0,1200,1,12,1
22,Raize,0,0,4,4,11950000,0,1000,1,6,1
8,Range Rover,3,0,4,4,70000000,80000,2000,8,4,0
16,Sealion 6,3,0,4,3,20400000,1100,1500,1,4,1
5,Vezel,1,0,4,2,16990000,5,1500,1,4,1
4,Ranger,0,0,4,0,32000000,0,3000,1,4,1
22,Yaris Ativ,0,0,5,4,18500000,0,1500,1,4,1
20,Wagon R,0,0,2,2,9150000,10,650,1,4,1
12,E200,2,0,1,4,47500000,3000,1500,2,4,1
22,Voxy,2,0,3,2,28800000,7000,1800,2,4,1
20,Other Model,3,0,2,4,3600000,84681,650,23,9,1
0,Q3,2,0,4,4,32500000,11000,1500,3,4,1
22,Roomy,2,0,3,4,10600000,6000,1000,2,4,1
15,Magnite,0,0,4,4,9950000,30,1000,1,4,1
7,Sorento,3,0,4,0,5600000,228400,2497,22,4,1
15,Other Model,3,0,5,4,3650000,175000,1500,25,9,1
22,Urban Cruiser,0,0,2,4,16650000,0,1500,1,4,1
4,Laser,3,1,5,4,1700000,100000,1300,34,6,0
22,Land Cruiser Prado,2,0,4,4,52500000,12000,2690,3,4,1
7,Sorento,0,0,4,4,38500000,0,1600,1,4,0
6,Venue,0,0,2,4,12500000,0,1000,1,4,1
12,C160,3,0,5,4,19500000,74499,1598,9,4,0
22,Aqua,3,0,2,4,7600000,93000,1500,12,9,0
10,ZS,3,0,4,4,8600000,96000,999,8,6,0
22,Hilux,0,0,4,0,25800000,0,2800,1,10,1
22,Aqua,3,0,2,2,6950000,137000,1490,14,4,1
8,Defender,2,3,4,4,73000000,5000,2000,1,4,1
23,Taigun,0,0,2,4,12950000,0,1000,1,4,1
22,Hilux,0,3,4,0,29300000,0,2800,0,4,1
22,Raize,0,0,2,2,14500000,0,1200,1,12,1
22,Vitz,3,0,2,4,7990000,76000,990,8,4,1
22,Hilux,0,3,4,0,29300000,0,2800,0,4,1
5,Vezel,0,0,2,2,20500000,0,1500,1,12,1
13,Panda,3,1,2,4,3450000,34666,998,9,4,0
22,Hilux,0,3,4,0,29300000,0,2800,0,4,1
7,Sportage,3,0,4,4,8500000,173925,1998,14,4,0
22,Hilux,0,3,4,0,29300000,0,2800,0,4,1
22,Land Cruiser Prado,0,0,4,4,61450000,500,2700,2,4,1
8,Defender,2,3,4,4,72500000,5000,2000,2,4,1
17,Axia,3,0,2,4,6275000,108000,1000,7,4,0
16,X55 II,0,0,4,4,15200000,0,1500,1,4,1
22,Urban Cruiser,0,0,2,2,16650000,0,1500,1,4,1
22,Corolla,0,0,4,2,25900000,0,1800,2,4,1
6,Eon,3,1,2,4,4675000,72535,814,10,4,0
13,Panda,3,1,2,4,3390000,67970,997,11,4,0
13,Panda,3,1,2,4,3590000,50723,998,8,4,0
13,Panda,3,1,2,4,3390000,40612,998,10,4,0
18,408,2,0,1,4,26500000,7400,1200,3,4,1
3,Taft,0,0,2,4,8100000,530,660,2,6,1
22,Premio,3,0,5,4,9450000,152000,1500,16,5,0
20,Spacia,2,0,2,2,8200000,8000,650,4,4,1
3,Mira,2,0,2,4,6495000,2100,660,1,6,1
22,Aqua,3,0,2,2,6600000,128000,1500,14,6,1
22,Taisor,0,0,1,4,12000000,0,1000,1,19,1
5,Vezel,0,0,2,2,18950000,0,1500,1,4,1
0,A4,3,0,5,4,18900000,49000,1400,8,4,1
13,Panda,3,1,2,4,3590000,34898,998,11,4,0
22,Land Cruiser Prado,3,0,4,4,55500000,7000,2780,3,6,1
4,Raptor Ranger,0,0,4,0,35500000,0,2000,1,6,1
20,Wagon R,2,0,2,2,8650000,2800,650,3,10,1
3,Mira,0,0,2,4,7500000,4,660,2,7,1
22,Corolla,3,0,4,2,27700000,150,1797,1,4,1
23,Other Model,0,3,5,4,13500000,0,1000,1,4,1
22,Corolla,3,0,2,4,3150000,196000,1330,30,10,1
1,530e,3,0,5,4,28000000,64500,2000,9,4,1
20,Alto,3,0,2,4,5350000,105000,660,10,9,1
22,Vitz,3,0,2,4,5800000,170000,990,18,4,0
3,Taft,0,0,4,4,8450000,8,660,1,7,1
13,Kyron,3,0,4,0,6150000,235000,1998,18,4,0
5,Vezel,1,0,4,2,16300000,32000,1500,3,6,1
22,Aqua,3,0,2,2,8550000,150000,1500,11,6,1
15,Leaf,3,0,2,1,5150000,57150,0,13,6,1
22,Corolla,3,0,5,4,4850000,118000,1500,28,4,1
20,Wagon R,2,0,2,4,7350000,8000,660,2,7,1
20,Wagon R FX,2,0,2,4,7350000,8500,660,2,7,1
1,318i,3,0,5,4,16500000,150000,1490,8,6,0
20,Wagon R,2,0,2,4,7500000,2900,660,1,7,1
5,Fit,3,0,6,2,7300000,57450,1300,13,5,1
15,Qashqai,3,0,4,4,11000000,61500,1200,8,4,1
22,Hilux,0,0,2,0,29600000,0,2800,1,12,1
22,Taisor,0,0,2,4,10650000,0,1000,1,4,1
20,Alto,3,1,2,4,3775000,112000,800,11,5,1
20,A-Star,3,0,2,4,4690000,116811,998,13,4,0
22,Harrier,2,0,4,4,31900000,12000,2000,2,4,1
7,Other Model,0,0,2,4,11800000,0,1000,1,19,1
22,Raize,0,0,2,2,14300000,0,1200,1,4,1
8,Defender,0,3,4,4,71500000,0,2000,1,4,1
22,Hilux,0,0,4,0,26800000,0,2800,1,19,1
8,Defender,0,3,4,4,71500000,0,2000,1,4,1
20,Spacia,1,0,2,2,8400000,2000,660,1,4,1
5,Civic,3,0,4,4,6390000,170000,1339,18,6,1
5,Vezel,0,0,6,2,20390000,5,1490,1,4,1
8,Defender,2,3,4,4,69000000,8000,2000,2,4,1
8,Defender,2,3,4,4,69000000,3000,2000,2,4,1
